;commit_hash;author_date_unix_timestamp;commit_message;fix;classification;contains_bug;ns;nd;nf;entropy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;contains_bug_gpt;vl;vl_gpt
5816;ec678efdf7124aa199abe6baa42fa044b035d86f;1390774602;[ENTESB-1150] Removed code appending / to target path when importing from the filesystem -   Causes validation failure in ZookeeperUtils ;True;Corrective;True;1.0;2.0;2.0;0.2936763098513695;55.0;3.0;97.5;1.0;45.37335648148148;1.0;1.0;0.0555555555555555;0.0;1;40;40
5817;ab9a99a038cd5c0cd43e761ea3c1e28bb0b8daeb;1390809811;[FABRIC-787] Do not print stack trace when assertValid throws an exception -  ;False;Preventative;False;1.0;1.0;1.0;0.0;0.0;1.0;58.0;1.0;45.78086805555556;1.0;1051.0;42.30253219662596;932.0;0;0;0
5818;c8c7d0a65360c98a1100c29be711071a1cc571b0;1390810152;[FABRIC-788] Avoid warning in FabricConfigAdminBridge when the versions/profiles are not yet available -  ;False;;False;1.0;1.0;1.0;0.0;10.0;1.0;260.0;2.0;17.627789351851852;1.0;1052.0;43.2983655299593;933.0;0;0;0
5819;2f39167f720cd0a63e5cd2085fd0c61438943a7b;1390812369;polish homepage ;False;;False;1.0;1.0;1.0;0.0;3.0;3.0;84.0;1.0;0.8267245370370371;1.0;1340.0;71.21060108190652;9.0;0;0;0
5820;8524afd0aedd4dab2daf5dc1aac83e3d09572768;1390813318;[FABRIC-789] Provide a message to let the user know that initial provisioning requires a couple of seconds -  Also add a message to inform the user about the --wait-for-provisioning option -  ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;0.0;444.0;1.0;45.82145833333333;1.0;1053.0;44.264499360905226;934.0;0;0;0
5821;cbcb35de0a6a647e73a4e6a2365823b7358c3f64;1390817760;FABRIC-683 - enable MQFabricTest ;False;Preventative;False;1.0;1.0;1.0;0.0;0.0;1.0;94.0;3.0;4.9886689814814815;1.0;269.0;16.769857695107845;95.0;0;0;0
5822;7979ac7188aac59f1bccbf3a90fbb7ddfe66f77f;1390824643;refactored the MQ gateway so its easy to configure via config admin ;False;Perfective;True;1.0;3.0;6.0;1.1776912531782875;316.0;46.0;87.83333333333333;2.0;42.331371527777776;4.0;1341.0;71.25210673618122;15.0;1;2;2
5823;83e71e839ee4678d9977a3f97db36d8d8f33e739;1390825380;fixes #595 so that theres a separate profile for the MQ based gateway which has its own config admin UI ;True;Corrective;False;1.0;3.0;6.0;1.0144044449514422;5.0;41.0;9.5;3.0;7.050407021604939;2.0;1342.0;72.21957034681293;553.0;0;0;0
5824;5d5a53a418bfa59b1e84a4daccf16af731b7e2f0;1390841169;fixed up the CXF registry paths so they comply with the other webapps / servlet pattern of ending in /version/container so we can do simpler logic for dealing with load balancing across containers and handling versioning ;True;Corrective;False;1.0;2.0;2.0;0.8366407419411673;10.0;5.0;350.0;2.0;32.06529513888889;2.0;1343.0;70.33524118814117;554.0;0;0;0
5825;4a4c8549d92c1e9940aee7f40d4f55f79f90173e;1390851468;Relax JSON deserialization strictness when handling Docker REST API responses -  Fixes #588 Signed-off-by: Paulo Pires <pjpires@gmail - com> ;True;Corrective;False;1.0;3.0;22.0;4.4107104001063;96.0;120.0;32.18181818181818;1.0;13.363768939393944;1.0;0.0;0.0;0.0;0;0;0
5826;6c7a7c505e481e677b1d8ac17d074cc8f4f1a57f;1390891323;#596 initial spike so the http gateway can map to web apps  apis or servlets with flexible URI template mappings ;False;Feature Addition;True;2.0;7.0;15.0;2.883182366061317;1081.0;2.0;32.8;4.0;4.532617283950617;4.0;1344.0;69.88010131106788;285.5;1;0;0
5827;e82785e5d666e16c554ba52ea9fada8d600c7dcb;1390891354;fixed bug in the modified lifecycle ;True;Corrective;False;1.0;1.0;2.0;1.0;10.0;0.0;73.5;2.0;18.56762731481481;1.0;1345.0;70.88010131106788;556.0;0;0;0
5828;6dda74381e4de5dcf37df60b9b7631a052d5f1da;1390892520;#596 tidied up the code  removed dead code and unnecessary abstractions (as the MQ and HTTP gateways are quite different now) ;False;;True;1.0;13.0;30.0;4.463396670104137;105.0;1325.0;99.4;2.0;52.86967206790125;9.0;1346.0;71.87884523067873;17.0;1;0;0
5829;f8e4087049a8fc4c202dd8202817ac3fae3e23ef;1390900891;#596 refactored more code to be fabric agnostic and fixed up some gremlins -  also #597 is mostly working now at http://localhost:9000/ as a blob of json ;True;Corrective;True;1.0;3.0;8.0;2.6297373814057834;66.0;33.0;114.0;1.0;0.0605570023148148;2.0;1347.0;72.8545364052176;18.0;1;1;1
5830;d32f049cecdd0b0fa1f7c923a07152ce59c59a17;1390901503;#597 added javadoc and enabled the index to be disabled (in case folks want to proxy to a specific application and not pollute the namespace) ;False;Feature Addition;False;1.0;2.0;3.0;1.300503731004954;36.0;0.0;136.33333333333334;1.0;0.0070833333333333;1.0;1348.0;73.85393278348722;19.0;0;0;0
5831;a1015de8bba69c526af181187da6f1873d02d51d;1390902446;#596 ensure we always add the container and version into the services for web apps and CXF APIs ;False;Feature Addition;True;1.0;4.0;4.0;1.5527434035270775;70.0;28.0;181.75;2.0;16.564565972222223;3.0;1349.0;74.84379010926004;557.0;1;1;1
5832;e65a92fafc077b32d0437240996cb427900ea2a3;1390902770;#596 add version to servlets registry JSON too ;False;Feature Addition;False;1.0;1.0;1.0;0.0;7.0;1.0;269.0;2.0;0.00375;1.0;1350.0;75.84314908361901;558.0;0;0;0
5833;9c3a59de0f2887c66dac4d9e25bd73fc56255261;1390903274;"#596 reuse the container/version from the service details to avoid issues with magic URI paths changing later on (plus profile versions are not the last path in the web apps URI paths in ZK ;) ";False;;True;1.0;4.0;5.0;1.828870235534325;46.0;33.0;148.6;2.0;0.0608217592592592;3.0;1351.0;76.84277565912416;20.0;1;1;1
5834;9c151c305298f17516602d3ff31a9ddf24a9e233;1390910784;#596 allow versions to be filtered and upgraded via rolling upgrades of the gateway ;False;;True;1.0;3.0;4.0;1.923624541425573;128.0;12.0;157.5;2.0;0.1231626157407407;3.0;1352.0;77.29710678083279;21.0;1;3;3
5835;4df4eb99cea43218b87a6cf059ffe4deed8c9297;1390911076;Make use of configurable reference filters in fabric-partition -  Update profiles & docs accordingly -  ;False;Non Functional;False;2.0;6.0;9.0;1.767686150531791;75.0;108.0;150.88888888888889;3.0;12.243505658436211;2.0;1055.0;45.14438203428099;470.0;0;0;0
5836;c579f0d093c950774087bbc6d60c05fb990ee842;1390912021;MR-806: Camel auto test service should enlist mocked endpoints in JMX so they are useable in hawtio/fabric -  ;False;Preventative;False;1.0;3.0;4.0;1.6597690346463407;233.0;32.0;88.0;1.0;5.937401620370371;1.0;27.0;1.5204914558058569;10.0;0;0;0
5837;b757422ad5371cb26ff9ddcdcfd85a7d2f0016ac;1390913510;"#596 fix failing test (whoops  missed it ;) ";True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;35.0;2.0;0.1280555555555555;1.0;1353.0;78.27363861066748;559.0;0;0;0
5838;f5d788d69e60447b48d762078d80be0017cdcc2c;1390919532;#596 polished label and descriptions ;False;;False;1.0;1.0;1.0;0.0;3.0;3.0;205.0;1.0;0.10125;1.0;1354.0;79.24295373579184;22.0;0;0;0
5839;4598c973ff67471e02cb5e17ce02c93ebe6ea76a;1390921697;#596 refactor so the code is more reusable for non vertx based gateways ;False;Perfective;True;1.0;3.0;8.0;2.643394751754617;547.0;109.0;72.0;1.0;0.0315784143518518;2.0;1355.0;80.21689704084585;23.0;1;1;1
5840;ed4c7c41ac7f26a672f93fb1a7e2e68e564a5cca;1390926225;Updated build for SAP Component plug-ins tests ;False;Preventative;False;1.0;2.0;2.0;0.340373285759646;78.0;1.0;206.0;5.0;17.384172453703705;2.0;36.0;1.95468231454006;35.0;0;0;0
5841;94917b07d1fc77cc98c1d990c77e5e25ead0a217;1390928698;#604 first spike of a haproxy plugin ;False;;True;1.0;5.0;9.0;2.080330487353722;160.0;21.0;90.88888888888889;1.0;11.028317901234573;4.0;1356.0;81.0214252618093;24.0;1;0;0
5842;e8479e2182a1465fb5c5a41af0a69354589afa9d;1390932611;fixes #596 and adds instructions on how to use it and view the gateway mappings ;True;Corrective;False;1.0;1.0;1.0;0.0;7.0;1.0;4.0;1.0;0.4778703703703704;1.0;1357.0;81.9916835148959;560.0;0;0;0
5843;da5100dbc15370c781f4c0cc8022430c5f1824dd;1390939329;FABRIC-812: Allow to retry assertProvisionedFeature in fabric itest as osgi:list command may not be avail due re-provision container -  A test timing issue -  ;False;Feature Addition;False;1.0;1.0;1.0;0.0;20.0;2.0;160.0;1.0;47.27991898148148;1.0;28.0;2.5053399406543417;11.0;0;0;0
5844;16156cfd6b08f3964ad2eacdf129b53b83f776d8;1390989224;#604 added a haproxy profile and wiki page ;False;Feature Addition;False;2.0;2.0;7.0;2.0420549466505244;40.0;10.0;59.285714285714285;1.0;0.2117278439153439;2.0;1358.0;82.83521214536921;293.0;0;0;0
5845;3c882609a3f70924e922db031f9afd21aca824ae;1390995878;Update to Perfectus build 328 (aka beta) ;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;1531.0;24.0;6.870729166666667;1.0;93.0;3.651618311459179;11.0;0;0;0
5846;8e4d4ce75a283d56ed10e0c9b7b78bfe6524f990;1391001269;#609 refactored the load balancing code so we have a set of LoadBalancer implementations which are easier to use in a protocol/transport agnostic way ;False;Feature Addition;True;1.0;5.0;11.0;3.03547128538657;294.0;123.0;33.0;1.0;18.14070601851852;3.0;1359.0;83.61044728369764;26.0;1;0;0
5847;785d54b255835a4f67d4d69eed3516db34407fae;1391001799;[FABRIC-816] changed Import version argument to be full name and no alias -  This is consistent with other command like ConainerList which also have a verbose argument -  ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;127.0;1.0;48.00295138888889;1.0;2.0;1.0526315789473684;1.0;0;0;0
5848;07c90a28b4f917d12809e4427ff09244f9ef4ca3;1391004703;Updated profiles for component native library to detect os - arch value of i386 -  ;False;;False;1.0;1.0;1.0;0.0;42.0;0.0;382.0;5.0;0.9083101851851852;1.0;37.0;2.7775739982076053;36.0;0;0;0
5849;7fab32c0be59d088bf3c5364c7c023e681414132;1391005191;[FABRIC-798] Migrate boot commands to SCR ;False;;True;2.0;10.0;17.0;3.719457886033095;493.0;375.0;138.94117647058823;8.0;12.07090890522876;8.0;295.0;24.920482671820324;133.5;1;22;22
5850;5055e594cb49a386c8500575221d062bebc5f952;1391009534;fixs #609 so you can easily configure the load balancer configuration for haproxy / http gateways ;True;Corrective;True;1.0;5.0;9.0;2.6943416293346907;158.0;49.0;137.77777777777777;1.0;0.6266216563786009;5.0;1360.0;83.6178971362537;27.0;1;0;0
5851;bff9cf3cc3fbb6d896bb8be6bc9a483bd322488d;1391011677;MR-810: Improvements to loan broker MQ example so the number of banks can be dynamic -  ;False;;False;1.0;10.0;11.0;2.416816788492326;208.0;68.0;20.09090909090909;11.0;8.523871001683501;3.0;30.0;3.489929425243826;13.0;0;0;0
5852;6e0f74847fa7c4d5a509dd963720c51b5c7ff6f9;1391011843;fixes #609 so we can configure the load balancer for the MQ gateway ;True;Corrective;True;1.0;2.0;3.0;1.327147250542465;44.0;21.0;159.66666666666666;1.0;0.9614969135802468;2.0;1361.0;84.59930535793828;28.0;1;149;149
5853;e16a749929d04be2a6bb6d1d85133eb4d224fe1d;1391013060;#615: Added space to verify password so it has same style as enter password -  ;False;Feature Addition;False;2.0;2.0;2.0;1.0;2.0;2.0;116.0;2.0;48.13328703703704;1.0;29.0;3.489929425243826;6.5;0;0;0
5854;fb6535e73cfa512bd728590ea14ea2eb63e9c1ca;1391014430; #609 use separate load balancer instances for when using stick load balancing between the ZK paths and the service URLs ;False;;False;1.0;2.0;2.0;0.9544340029249648;18.0;14.0;203.0;1.0;0.0299421296296296;1.0;1362.0;85.57080772166437;29.0;0;0;0
5855;8adcf317350da8f0508f1320afbdf83d1f71c13b;1391014852;Changes from quickstart repository copied by copy-from-jdf-quickstarts script ;False;;False;1.0;2.0;2.0;1.0;2.0;2.0;33.0;5.0;8.901550925925926;1.0;395.0;15.117651245518177;5.0;0;0;0
5856;a046f5efbed7bceedba7f828721415aa64ef6f9e;1391016368; #609 initial documentation on how the gateway works and how ZooKeeper paths and URI templates let you map URIs to service implementations ;False;Feature Addition;False;1.0;1.0;1.0;0.0;121.0;3.0;20.0;3.0;16.311319444444443;1.0;1363.0;86.56543881579813;20.0;0;0;0
5857;73edfa6e7c6b1510fb6c43c33ffb9287a5ec2164;1391016839; #609 added rolling upgrade docs ;False;Feature Addition;False;1.0;1.0;1.0;0.0;14.0;2.0;137.0;3.0;0.0054513888888888;1.0;1364.0;87.56217084194193;21.0;0;0;0
5858;b977d28873f23a243c445e602ac5fe11b59f936e;1391016987; #609 fixed typeo - thanks @davsclaus ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;149.0;3.0;0.0017129629629629;1.0;1365.0;88.56211301173143;22.0;0;0;0
5859;780e7ca0ce9cb244b18cfa132176fff19b605d3f;1391030859;make absolutely sure we dont leave a mapping rule in place during activation/deactivation ;False;;True;1.0;2.0;3.0;1.402993418443045;19.0;0.0;178.0;1.0;0.2468171296296296;1.0;1366.0;89.55237413336008;30.0;1;0;0
5860;d249092ffcc54e807727b2fb05ffa4940ddd5dd8;1391057317;fixes #620 so servlets are mapped nicely ;True;Corrective;False;2.0;4.0;5.0;1.815614357799297;72.0;23.0;110.6;2.0;1.250935185185185;2.0;1367.0;90.53115564596511;296.5;0;0;0
5861;acec6e5eca8452406b686de68b905a5d20215997;1391057473;#620 added bundleName and bundleVersion to the URI template docs ;False;Feature Addition;False;1.0;1.0;1.0;0.0;8.0;1.0;149.0;3.0;0.4685879629629629;1.0;1368.0;91.53115564596511;23.0;0;0;0
5862;359af652d4fc50d35b70fd335138cd1571e11e9a;1391063426;fixes #621 so we can rewrite response header URLs from the back end URLs to the front end ;True;Corrective;False;1.0;5.0;8.0;2.387411640621093;236.0;25.0;123.5;1.0;0.3752560763888889;2.0;1369.0;92.51182638367813;32.0;0;0;0
5863;09ca0e7383feec338c6e19d9b02d709ff6d95a12;1391084928;Upgrade hawtio dispatch (only used so far in sandbox code) ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1531.0;24.0;1.0306712962962965;1.0;31.0;5.477823992550158;7.0;0;0;0
5864;557027693a339ab6eda1d1d917191cfa24d57b27;1391096410;fabric8io/fabric8#624 added new wait-for-provisioning command to fabric scope ;False;Feature Addition;True;1.0;2.0;2.0;0.3372900666170139;96.0;0.0;303.5;8.0;24.01089699074074;1.0;3.0;2.052631578947368;2.0;1;223;223
5865;788a78d470c16476d3acfdd3eb02229483248fdf;1391099553;fabric8io/fabric8#624 wait-for-provisioning return ERROR if timeout exceeded ;False;;False;1.0;1.0;1.0;0.0;6.0;5.0;90.0;1.0;0.0363773148148148;1.0;4.0;3.052631578947368;3.0;0;0;0
5866;3d84074e10267f70c09ecd54140cd04139520ce9;1391156923;[FABRIC-814] PaxExam may run test before support bundles are installed ;False;Preventative;True;3.0;11.0;11.0;2.8471760074437333;264.0;278.0;281.90909090909093;25.0;18.11392781986532;6.0;294.0;23.5371645724267;95.66666666666669;1;139;139
5867;eac164823c2eca8c1b5a95c277c6b67394090264;1391158076;minor typo in example ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;87.0;2.0;49.66642361111112;1.0;0.0;0.0;0.0;0;0;0
5868;cc76f2eeb90aac28a7a0c12aba1a91bbf7550e23;1391159076;switched docs to point to 328 ;False;Non Functional;False;1.0;1.0;1.0;0.0;3.0;3.0;43.0;1.0;10.842453703703704;1.0;1370.0;90.36864809114098;24.0;0;0;0
5869;7ba85f033a81ed76e75f1492e5a0ef96bc9bb95f;1391175388;[FABRIC-674] Ignore MQProfileTest ;False;Preventative;False;1.0;1.0;1.0;0.0;1.0;0.0;218.0;3.0;9.127881944444445;1.0;293.0;23.414039029650127;245.0;0;0;0
5870;7ef8cc283ae0be514f7f24dce282e21aad04d58c;1391175388;[FABRIC-674] Ignore MQProfileTest ;False;Preventative;False;1.0;1.0;1.0;0.0;2.0;0.0;224.0;3.0;1.1574074074074072e-05;1.0;313.0;25.414039029650127;263.0;0;0;0
5871;3a109f57c2e7c776a50a7b4071b4f1737e25e4b8;1391179061;#604 refactored the code a little so the haproxy is a separate bundle and feature from the http proxy ;False;Feature Addition;True;2.0;15.0;20.0;3.614949936849413;623.0;153.0;135.25;13.0;3.8787424768518513;8.0;1371.0;90.55949717413483;298.0;1;0;0
5872;92b572c67980da716e5d0a19ec6b9761f83013ac;1391179894;https://issues - jboss - org/browse/ENTMQ-534 - set restartAllowed to false by default ;False;;False;2.0;4.0;4.0;2.0;4.0;4.0;81.0;8.0;98.38245659722224;2.0;270.0;13.381571802616634;69.0;0;0;0
5873;c04dfe15f4df59f55d29fd200c3481c99fb1d94a;1391183786;#604 fixed up class loader gremlins so the separate http/haproxy bundles work ;True;Corrective;False;1.0;5.0;6.0;1.4482613888022529;147.0;97.0;146.66666666666666;4.0;0.0455729166666666;1.0;1372.0;91.51566757801274;34.0;0;0;0
5874;76191c5567af891faf04c042ee0fbbb2f9ec7dc0;1391187592;#604 fixed the test case so it auto-generates haproxy files ;True;Corrective;False;1.0;1.0;1.0;0.0;22.0;7.0;155.0;1.0;0.0987384259259259;1.0;1373.0;92.50685752660158;35.0;0;0;0
5875;7b23ae81f7ff89d75beef31aa787a48e431c04a6;1391187792;#604 removed the ZK path attribute from the FabricHttpMappingRule so we can be more generic ;False;;False;1.0;5.0;8.0;2.6792515770252265;21.0;27.0;170.875;1.0;0.0887109375;2.0;1374.0;93.50685752660158;36.0;0;0;0
5876;d3c3ac94a67674ece152df5539849384087e0a07;1391188265;"#604 more refactoring so we can be more generic; HttpMappingRuleBase is kinda fabric agnostic now apart from the SimplePathTemplate ";False;Perfective;False;1.0;2.0;4.0;1.46459707643226;21.0;46.0;101.0;1.0;0.7551678240740741;2.0;1375.0;94.50318105601336;37.0;0;0;0
5877;a72bb1d4c175c45d6a065ef10a9e9ffb6ecd8aaf;1391259365;#604 fixed up the haproxy so that it uses mvel to code generate the haproxy configuration ;True;Corrective;True;2.0;8.0;9.0;2.585755280135903;312.0;104.0;227.44444444444449;15.0;7.26920653292181;6.0;1376.0;93.9415183579511;301.0;1;61;61
5878;97a3b1b077f7d687b33b8d67ef7b2dbdc15fdffe;1391262012;#604 added the correct profile and a sample haproxy config template file ;True;Corrective;False;1.0;1.0;2.0;0.3159971329784247;34.0;1.0;10.5;1.0;1.5786342592592593;1.0;1377.0;94.94022018704702;565.0;0;0;0
5879;9be82382d92a018275a5a4b9d3887d77fab94018;1391275082;#604 improved the test case to assert on the generated template ;False;Preventative;False;1.0;1.0;1.0;0.0;32.0;37.0;139.0;1.0;0.1819097222222222;1.0;1378.0;95.52342020898;39.0;0;0;0
5880;9d125ac977da04b0814406e3ed6aa4fcf8ed5b43;1391307420;[1 - 2-M-redhat-336] Updating to hawtio version ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1588.0;24.0;1.741863425925926;1.0;171.0;11.173859513517886;169.0;0;0;0
5881;16706fd7443f35415dbbe68c6d023aa8e5d0955d;1391307420;[jboss-fuse-6 - 1 - x 336] Updating perfectus-build number to new build ;False;Feature Addition;False;1.0;1.0;1.0;0.0;1.0;1.0;1588.0;24.0;1.1574074074074072e-05;1.0;172.0;11.173859513517886;170.0;0;0;0
5882;9713c53ede8eea5a2a531ca1f59df4214b2a0394;1391411935;#604 added the ability to configure a reload command to be run after the haproxy configuration has been recreated ;False;Feature Addition;True;2.0;5.0;5.0;1.2354096921229814;159.0;1.0;106.4;1.0;2.0016296296296296;3.0;1379.0;95.452495610553;303.0;0;259;0
5883;5176f6a13eeea899bf652779faf7535ca059d3f6;1391434382;FABRIC-623: Fixed dozer deadlock in watcher -  Requires new perfectus build with CAMEL-7161 changes -  Added TODO in the source -  ;True;Corrective;True;1.0;4.0;5.0;1.7948729189811692;57.0;24.0;157.0;2.0;47.81022685185185;2.0;32.0;6.433211233211233;14.0;1;2;2
5884;8cf77626f5196f6a6e63e3897aebff5d9d07f4ce;1391434611;https://issues - jboss - org/browse/FABRIC-674 - use proper ea repo ;False;;False;1.0;1.0;1.0;0.0;0.0;1.0;219.0;3.0;3.000266203703704;1.0;271.0;13.127824573104675;120.0;0;0;0
5885;71553ce04c785a85eee15d0ba73d28c07a547ab2;1391435023;https://issues - jboss - org/browse/FABRIC-674 - use proper ea repo ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;99.0;6.0;21.156863425925927;1.0;272.0;14.127557264898314;121.0;0;0;0
5886;b28efbb4dbf4b4fd84f2601bd819a6f0cb047b3c;1391450000;FABRIC-623: Fixed dozer deadlock in watcher -  Requires new perfectus build with CAMEL-7161 changes -  Added TODO in the source -  ;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;0.0;75.0;1.0;53.19046296296296;1.0;33.0;7.433211233211233;15.0;0;0;0
5887;02dcd0984ba1c0a5f7d1a039a552eab2871e5dfd;1391504394;"#604 use better default reload command that shows folks the command stuff works; they need to replace with some kinda real haproxy command ";False;Perfective;False;1.0;1.0;1.0;0.0;1.0;1.0;4.0;1.0;1.0701273148148147;1.0;1380.0;90.78481040590552;567.0;0;0;0
5888;32cc8f15537705e5f6d9a02123f409579707677e;1391504971;#604 added a link to edit the mvel template file for the haproxy profile ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;0.0;5.0;1.0;5.969293981481481;1.0;1381.0;91.78234735171831;568.0;0;0;0
5889;615eacf96ab185fe1233dad3e3e1eedd138de16a;1391506876;fixes #604 by adding docs and wiki page to describe how to use the haproxy gateway ;True;Corrective;False;2.0;2.0;2.0;0.961236604722876;37.0;2.0;82.0;3.0;2.611736111111111;2.0;1382.0;91.77676351453816;297.0;0;0;0
